step_name,identifier,data_index,monotonic_sec,approx_realtime_sec,message_timestamp,brick_voltage[0],brick_voltage[1],brick_voltage[2],brick_voltage[3],brick_voltage[4],pack_voltage,pack_current,brick_heater_temperature[thermistor_brick1],brick_heater_temperature[thermistor_brick3_afe],brick_heater_temperature[thermistor_brick5],sys_current,is_fault_line_active,hw_undervoltage_vbatt,hw_overvoltage_vbatt,hw_ntc_undertemperature,hw_ntc_severe_overtemperature,hw_ntc_overtemperature,hw_persistent_short_circuit_discharge,hw_short_circuit_discharge,hw_persistent_overcurrent_discharge,hw_persistent_overcurrent_charge,hw_overcurrent_discharge,hw_overcurrent_charge,hw_vbatt_sum_check_fail,hw_faultn_ext,adc_channel_b,enabled,voltage,resistance,power_supply_voltage,battery_voltage,current_counter,adc_channel_c,timestamp,current,dock_thermistor_resistance,setpoint_voltage,adc_channel_a,adc_channel_d,setpoint_current,vsys_current
Unknown,/htf.shunt.status,66,1275616.3882,1744824950.39789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389999985694885,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,67,1275616.40373,1744824950.41342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389999985694885,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.ea_power_supply.status,68,1275616.42659,1744824950.43628,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,,,,,,1744824960.0,0.0,,0.0,,,0.0,
Unknown,/htf.shunt.status,69,1275616.44332,1744824950.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389999985694885,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,70,1275616.45396,1744824950.46364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1700000017881393,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,71,1275616.5033,1744824950.51299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1700000017881393,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,72,1275616.51371,1744824950.5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1700000017881393,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,73,1275616.5442,1744824950.55389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1700000017881393,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,74,1275616.56379,1744824950.57347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1700000017881393,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,75,1275616.5844,1744824950.59408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1700000017881393,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,76,1275616.6242,1744824950.63388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1700000017881393,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,77,1275616.63477,1744824950.64445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890000015497207,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,78,1275616.68373,1744824950.69342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890000015497207,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,79,1275616.69422,1744824950.70391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890000015497207,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,80,1275616.72492,1744824950.7346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890000015497207,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,81,1275616.74468,1744824950.75437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890000015497207,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,82,1275616.76528,1744824950.77497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890000015497207,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,84,1275616.80485,1744824950.81454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890000015497207,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,85,1275616.81556,1744824950.82524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1560000032186508,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,86,1275616.86488,1744824950.87457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1560000032186508,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,87,1275616.87521,1744824950.88489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1560000032186508,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,88,1275616.90536,1744824950.91504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1560000032186508,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,89,1275616.92535,1744824950.93504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1560000032186508,,,,3983.0,,1744824960.0,-0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,90,1275616.94592,1744824950.9556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1560000032186508,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,91,1275616.98618,1744824950.99587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1560000032186508,,,,3983.0,,1744824960.0,-0.006000000052154,,,,,,
Unknown,/htf.shunt.status,92,1275616.99707,1744824951.00676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080000003799796,,,,3983.0,,1744824960.0,-0.006000000052154,,,,,,
Unknown,/htf.shunt.status,93,1275617.04648,1744824951.05616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080000003799796,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,94,1275617.05705,1744824951.06674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0080000003799796,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
