identifier,data_index,monotonic_sec,approx_realtime_sec,message_timestamp,brick_voltage[0],brick_voltage[1],brick_voltage[2],brick_voltage[3],brick_voltage[4],brick_voltage[5],brick_voltage[6],brick_voltage[7],brick_voltage[8],brick_voltage[9],brick_voltage[10],brick_voltage[11],brick_voltage[12],brick_voltage[13],brick_voltage_raw[0],brick_voltage_raw[1],brick_voltage_raw[2],brick_voltage_raw[3],brick_voltage_raw[4],brick_voltage_raw[5],brick_voltage_raw[6],brick_voltage_raw[7],brick_voltage_raw[8],brick_voltage_raw[9],brick_voltage_raw[10],brick_voltage_raw[11],brick_voltage_raw[12],brick_voltage_raw[13],brick_voltage_filtered[0],brick_voltage_filtered[1],brick_voltage_filtered[2],brick_voltage_filtered[3],brick_voltage_filtered[4],brick_voltage_filtered[5],brick_voltage_filtered[6],brick_voltage_filtered[7],brick_voltage_filtered[8],brick_voltage_filtered[9],brick_voltage_filtered[10],brick_voltage_filtered[11],brick_voltage_filtered[12],brick_voltage_filtered[13],pack_voltage,pack_voltage_raw,pack_voltage_filtered,pack_current,temperature[0],temperature[1],temperature[2],temperature[3],temperature[4],temperature[5],temperature[6],pack_temperature[0],pack_temperature[1],pack_temperature[2],pack_temperature[3],pack_temperature[4],pack_temperature[5],shunt_temperature,accumulated_charge,brick_balancing_active_bitfield,hw_uv_brick_bitfield,hw_uv_vsum,hw_uv_vbatt_warning,hw_uv_vbatt_critical,timestamp,current,current_counter
/shunt.status,440,1987704.48743,1717095920.75302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/battery_monitor.zip_battery_telemetry,441,1987704.49401,1717095920.75958,,3.524845123291016,3.523421049118042,3.524755954742432,3.524845123291016,3.523688077926636,3.524578094482422,3.5239272117614746,3.522944450378418,3.523509979248047,3.523065090179444,3.524845123291016,3.523421049118042,3.5242221355438232,3.5237770080566406,3.524845123291016,3.523421049118042,3.524755954742432,3.524845123291016,3.523688077926636,3.524578094482422,3.523955106735229,3.52297592163086,3.523509979248047,3.523065090179444,3.524845123291016,3.523421049118042,3.5242221355438232,3.5237770080566406,3.524310111999512,3.524044990539551,3.524505138397217,3.5249269008636475,3.5234975814819336,3.5245578289031982,3.523913145065308,3.523023843765259,3.523435592651367,3.5229644775390625,3.52423095703125,3.5235421657562256,3.524259328842163,3.5233750343322754,49.33590316772461,49.33590316772461,49.334617614746094,0.3059000074863434,22.58012580871582,22.76718139648437,23.002748489379883,22.847187042236328,23.5378360748291,22.679443359375,23.259862899780277,22.58012580871582,22.76718139648437,22.847187042236328,23.5378360748291,22.679443359375,23.259862899780277,23.002748489379883,8.483695273753256e-05,,0.0,False,False,False,,,
/shunt.status,445,1987704.50699,1717095920.77257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,447,1987704.54323,1717095920.80881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,449,1987704.5536,1717095920.81918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,450,1987704.57092,1717095920.8365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0040000001899898,1256.0
/shunt.status,452,1987704.58673,1717095920.85231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/battery_monitor.zip_battery_telemetry,453,1987704.59404,1717095920.85962,,3.523421049118042,3.5241329669952397,3.524755954742432,3.5246670246124268,3.523865938186645,3.5246670246124268,3.5236566066741943,3.5234744548797607,3.523332118988037,3.523599147796631,3.524311065673828,3.523242950439453,3.5240440368652344,3.523332118988037,3.523421049118042,3.5241329669952397,3.524755954742432,3.5246670246124268,3.523865938186645,3.5246670246124268,3.523688077926636,3.523509979248047,3.523332118988037,3.523599147796631,3.524311065673828,3.523242950439453,3.5240440368652344,3.523332118988037,3.5240721702575684,3.524068593978882,3.5245723724365234,3.52485728263855,3.5235962867736816,3.524587154388428,3.5238444805145264,3.523144483566284,3.5234079360961914,3.523134469985962,3.524252414703369,3.5234620571136475,3.5242016315460205,3.5233635902404785,49.33456802368164,49.33456802368164,49.3346061706543,0.3458000123500824,22.576372146606445,22.761594772338867,22.99905204772949,22.849044799804688,23.55769920349121,22.673830032348636,23.248897552490234,22.576372146606445,22.761594772338867,22.849044799804688,23.55769920349121,22.673830032348636,23.248897552490234,22.99905204772949,8.905957656679675e-05,,0.0,False,False,False,,,
/shunt.status,457,1987704.60305,1717095920.86862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,458,1987704.60702,1717095920.8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,459,1987704.62678,1717095920.89235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,461,1987704.66297,1717095920.92855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0040000001899898,1256.0
/shunt.status,462,1987704.67372,1717095920.9393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0040000001899898,1256.0
/shunt.status,463,1987704.68383,1717095920.94942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/battery_monitor.zip_battery_telemetry,464,1987704.69374,1717095920.95933,,3.5240440368652344,3.523955106735229,3.524311065673828,3.525468111038208,3.523865938186645,3.5249340534210205,3.523599147796631,3.522442102432251,3.523865938186645,3.5227980613708496,3.5241329669952397,3.523242950439453,3.523599147796631,3.523332118988037,3.5240440368652344,3.523955106735229,3.524311065673828,3.525468111038208,3.523865938186645,3.5249340534210205,3.523599147796631,3.522442102432251,3.523865938186645,3.5227980613708496,3.5241329669952397,3.523242950439453,3.523599147796631,3.523332118988037,3.524064540863037,3.524038314819336,3.5245025157928467,3.525020837783813,3.5236685276031494,3.5246801376342773,3.523778915405273,3.522956371307373,3.5235304832458496,3.523044347763061,3.524220466613769,3.5234034061431885,3.5240402221679688,3.52335524559021,49.33359146118164,49.33359146118164,49.33433532714844,0.0,22.591392517089844,22.769046783447266,22.99720764160156,22.8379020690918,23.545061111450195,22.673830032348636,23.2470703125,22.591392517089844,22.769046783447266,22.8379020690918,23.545061111450195,22.673830032348636,23.2470703125,22.99720764160156,9.294506890000775e-05,,0.0,False,False,False,,,
/shunt.status,468,1987704.70602,1717095920.97159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,469,1987704.72252,1717095920.98811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,470,1987704.72644,1717095920.99201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,472,1987704.7458,1717095921.01138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,473,1987704.78224,1717095921.04783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
/shunt.status,474,1987704.79259,1717095921.05818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
/battery_monitor.zip_battery_telemetry,475,1987704.79339,1717095921.05897,,3.524311065673828,3.524311065673828,3.5241329669952397,3.524488925933838,3.523242950439453,3.524488925933838,3.5244743824005127,3.522781610488892,3.5228869915008545,3.523154020309448,3.523599147796631,3.523421049118042,3.524399995803833,3.523332118988037,3.524311065673828,3.524311065673828,3.5241329669952397,3.524488925933838,3.523242950439453,3.524488925933838,3.524488925933838,3.5227980613708496,3.5228869915008545,3.523154020309448,3.523599147796631,3.523421049118042,3.524399995803833,3.523332118988037,3.524130582809448,3.524111270904541,3.5244035720825195,3.52487850189209,3.523554563522339,3.5246288776397705,3.523965120315552,3.522909641265869,3.523358106613159,3.523073673248291,3.5240540504455566,3.5234081745147705,3.524136543273926,3.5233490467071533,49.33305740356445,49.33305740356445,49.33399200439453,0.1596000045537948,22.593263626098636,22.77277183532715,23.010129928588867,22.849044799804688,23.54686546325684,22.677570343017575,23.258031845092773,22.593263626098636,22.77277183532715,22.849044799804688,23.54686546325684,22.677570343017575,23.258031845092773,23.010129928588867,9.717012289911509e-05,,0.0,False,False,False,,,
/shunt.status,479,1987704.80254,1717095921.06812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,480,1987704.82554,1717095921.09113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0010000000474974,1256.0
/shunt.status,481,1987704.84183,1717095921.10741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0010000000474974,1256.0
/shunt.status,482,1987704.84605,1717095921.11164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0010000000474974,1256.0
/shunt.status,483,1987704.86562,1717095921.13121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0010000000474974,1256.0
/shunt.status,484,1987704.90176,1717095921.16735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,485,1987704.91226,1717095921.17784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,486,1987704.92242,1717095921.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0040000001899898,1256.0
/shunt.status,487,1987704.94497,1717095921.21056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,488,1987704.96098,1717095921.22656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,489,1987704.96518,1717095921.23075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,490,1987704.9843,1717095921.24988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,491,1987705.02051,1717095921.28609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,492,1987705.03067,1717095921.29625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,493,1987705.04073,1717095921.3063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,494,1987705.06391,1717095921.32949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.006000000052154,1256.0
/shunt.status,495,1987705.08043,1717095921.34601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.006000000052154,1256.0
/shunt.status,496,1987705.08433,1717095921.34992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.006000000052154,1256.0
/shunt.status,497,1987705.10431,1717095921.3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.006000000052154,1256.0
/shunt.status,498,1987705.14034,1717095921.40592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,499,1987705.15079,1717095921.41637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,500,1987705.16131,1717095921.42688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
/shunt.status,501,1987705.18389,1717095921.44947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,502,1987705.20046,1717095921.46605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,503,1987705.20473,1717095921.47031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,504,1987705.22386,1717095921.48945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,505,1987705.25966,1717095921.52525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0020000000949949,1256.0
/shunt.status,506,1987705.2701,1717095921.53568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0020000000949949,1256.0
/shunt.status,507,1987705.28012,1717095921.5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,508,1987705.30285,1717095921.56843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0010000000474974,1256.0
/shunt.status,509,1987705.31914,1717095921.58472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0010000000474974,1256.0
/shunt.status,510,1987705.32319,1717095921.58877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0010000000474974,1256.0
/shunt.status,511,1987705.34257,1717095921.60815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0010000000474974,1256.0
/shunt.status,512,1987705.37936,1717095921.64495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,513,1987705.39001,1717095921.6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,514,1987705.40038,1717095921.66596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,515,1987705.42303,1717095921.68861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,516,1987705.4391,1717095921.70468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,517,1987705.44382,1717095921.7094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,518,1987705.46284,1717095921.72843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0010000000474974,1256.0
/shunt.status,520,1987705.49824,1717095921.76382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0020000000949949,1256.0
/shunt.status,521,1987705.50878,1717095921.77436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0020000000949949,1256.0
/shunt.status,522,1987705.51874,1717095921.78431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,523,1987705.54187,1717095921.80746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,524,1987705.55842,1717095921.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,525,1987705.57194,1717095921.83752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,527,1987705.58188,1717095921.84747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,528,1987705.61847,1717095921.88405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,529,1987705.6291,1717095921.89469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,530,1987705.63934,1717095921.90493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,531,1987705.66174,1717095921.92732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0040000001899898,1256.0
/shunt.status,532,1987705.67783,1717095921.94341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0040000001899898,1256.0
/shunt.status,533,1987705.6823,1717095921.94788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0040000001899898,1256.0
/shunt.status,534,1987705.70128,1717095921.96686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0040000001899898,1256.0
/shunt.status,535,1987705.73793,1717095922.00351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,536,1987705.74863,1717095922.01422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,537,1987705.75878,1717095922.02436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,538,1987705.78088,1717095922.04646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,539,1987705.79707,1717095922.06265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,540,1987705.80169,1717095922.06727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,541,1987705.82056,1717095922.08613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,542,1987705.85645,1717095922.12203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
/shunt.status,543,1987705.86701,1717095922.13259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
/shunt.status,544,1987705.87693,1717095922.1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0040000001899898,1256.0
/shunt.status,545,1987705.90011,1717095922.16569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,546,1987705.91646,1717095922.18203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,547,1987705.9205,1717095922.18608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,548,1987705.93987,1717095922.20544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,549,1987705.97675,1717095922.24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,550,1987705.98748,1717095922.25306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,551,1987705.9981,1717095922.26369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.0049999998882412,1256.0
/shunt.status,552,1987706.01971,1717095922.28529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,553,1987706.0361,1717095922.30168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,554,1987706.04042,1717095922.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,555,1987706.05947,1717095922.32505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,556,1987706.09544,1717095922.36103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,557,1987706.10582,1717095922.37139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0,1256.0
/shunt.status,558,1987706.11575,1717095922.38132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,0.0020000000949949,1256.0
/shunt.status,559,1987706.13915,1717095922.40474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
/shunt.status,560,1987706.15565,1717095922.42123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
/shunt.status,561,1987706.15972,1717095922.4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
/shunt.status,562,1987706.17916,1717095922.44474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717095936.0,-0.003000000026077,1256.0
